구분,질문,답변
전세,['제가 이사갈 집을 네이버 부동산은로 알아보는중인데 주변 다 5평 원룸이 전세 1억정도 하는데좀전에 본 집은 전세 3천200에 10평짜리고방도 두개에 신축 첫 입주하는 집이더라고요아무리 봐도 주변 전세1억인 집들보다 수배는 좋은데너무 싸서 의심되네요\n'],['']
전세,"['부동산 전세계약시 이행각서에 대한 문의드립니다부동산에서 전세매물을 x.x억원에 계약하기로 하였는데요주인분이 1년후에 보증금 1천만원을 올려줄수 없냐고해서 저도 전세가 급해서 그냥 특약사항으로 1년 후 1천만원 추가 지급으로 계약하기로 하였습니다근데 확인해보니 특약으로 1천만원 추가계약을 넣을경우 제가 지금 계약하는 금액이 매물의 매매가액을 초과하게되어 대출도 안나오게되고 전세반환보증도 가입을 못하게 된다고 하더라구요그래서 부동산에서는 계약서에는 그 내용을 언급하지않고 공인중개사를 증인으로 ""이행각서""를 써서 저는 1년후에 1천만원을 지급하고 2년 만기후에는 1천만원 포함해서 돌려받는 내용을 기재하고 저랑 공인중개사 주인 이렇게 도장을 찍으면 나중에 안돌려준다하더라도 이 각서로 소송걸수 있을거라고 하는데요이 각서가 법적효력이 정말 있는건가요?만약없다면 저도 1년후에 돈을 안줘도 되는건가요?애당초 1년후에 천만원을 보증금을 올려달라는 내용이 전세계약에 불법은 아닌가요?관련태그: 건설/부동산, 임대차\n']",['']
전세,['질문1. 신규아파트 임시승인 후 입주중인데 전세계약 후 계약금 치르고 잔금전에 전입신고 및 확정일자를 받을 수있나요?(부동산 공인중개사가 가능하다고 함)\n'],['부동산 전세\n질문1. 신규아파트 임시승인 후 입주중인데 전세계약 후 계약금 치르고 잔금전에 전입신고 및 확정일자를 받을 수있나요?(부동산 공인중개사가 가능하다고 함)\n임대인이 동의하면 잔금전 가능한 부분이니\n이 부분 확인 하고 되면\n가능하니 진행하면 되는 부분.\n']
전세,['7800 전세 빌라 광고를 보고집주인한테 연락했는데대출은 lh만 가능하다고 하더라구요(여기까진 이해가능)근데 전세보증보험을 가입하게 되면 6400에 10만원 월세를 받는다고 하는데왜 그럴까요?해당 집주인은 임대사업자입니다.\n'],"['일반 전세 시새로 7800만원짜리 매물인데\n방 구하는 분이 보증보험하려면\n6400만원만 보증보험회사에서 가입받아\n준다는 뜻입니다.\n집주인 입장에서는\n보증보험 받을려는 분이 집 구한다고 해서\n시세 7800만원짜리 집을 6400만원으로\n다운해서 계약할 수 없으니 차액 1400만원\n나는건 월세로 받겠다는 거죠.\nLH와 허그 보증보험 가입 조건이 다릅니다.\nLH로 계약하면 7800만원 전액 다 보증보험\n가입 가능한데, HUG나 HF는 가입조건 대폭\n강화해서 6400만 가입 가능한 매물이란\n거네요.\n']"
전세,['실거래 2억 8천 정도고 전세가 2억에 나왔는데 융자가 1억 8천이 있네요근데 집주인이 계약하고 돈받으면 융자 6천을 상환한다고 하는데 계약을 해도 괜찮을까요?보증보험 가입도 될까요? ㅠ 요즘 무서워요ㅠ 부동산 잘알아봐야하는데 아는게 없어 여기에 올려봅니다ㅠ\n'],"['전문 상담사 마블 입니다.\n정성 스럽게 작성하여 도움될수 있는 수기 답변 드리겠습니다.^^\n정성스런 답변:\n안녕하세요,\n전세 실매가 2억 7천 8천에서 2억 정도로 보이는데, 실거래가 2억 8천 정도인 것 같습니다. 융자는 1억 8천이 있고, 집주인이 계약을 하고 돈을 받으면 융자 6천을 상환한다고 합니다.\n단 계약 전에는 꼭 이러한 조건들을 모두 확인하시는 것이 좋습니다.\n집주인이 상환할 금액과 방침을 명확히 알고 계약을 체결하는 것이 중요합니다.\n한, 보증보험 가입 여부도 확인하시는 것이 좋습니다. 보증보험은 부동산 거래 시 발생할 수 있는 위험을 감소시켜주는 보험으로, 거래 시 참고하시는 것이 좋습니다.\n지막으로, 부동산 거래는 중요한 거래이므로 잘 알아보시고 적극적으로 정보를 수집하시는 것이 좋습니다.\n희망하는 거래 조건과 실제 거래 가능한 조건이 일치하는 경우 계약을 체결하시면 됩니다.\n럼 좋은 거래가 되길 바랍니다! :)\n♥♥♥♥답변에 만족하셨다면 채택을 추가로 궁금하신점이 있으시다면 추가질문을 부탁드리겠습니다.♥♥♥♥\n좋은하루되세요!\n']"
전세,"['안녕하세요 부동산을 안끼고 연장 계약을 하려고하니 궁금한 사항이 있어서 지식인에 문의드립니다우선 집주인분은 임대사업자분이시고, 오늘날짜 기준으로 근저당잡힌 내용은 없습니다.10월에 전세계약이 종료되어, 집주인이 연장여부를 물어봤고 연장을 하겠다고 하여 보증금 1500만원을추가로 주기로 했습니다.\xa0표준임대차계약서 1부임대보증금 일부보증에 대한 임차인 동의서 1부이렇게 총 2부를 보내주셨는데 임대보증금 미가입에 동의하라고 체크를 해주셨더라구요내용을 보니 추후 임대사업자로부터 임대보증금을 돌려받지 못할 경우 보증에 가입된 일부 금액만 보증회사에서 지급이 가능하다는데 이 모든걸 제가 동의 해야할까요?그리고 10월 29일이 계약종료일인데 갱신 계약서 계약일은 23년도 8월 21일인데 싸인해서 보내줘도상관없을까요?괜시리 불안한 마음에 문의드려봅니다자세한 답변 부탁드립니다감사합니다\n']",['이거 내용이 이상합니다.\n1.임대보증  미가입이면 임대인에게 무슨 문제가 있으면  임대보증금 못받습니다.\n2. 임대인 말대로 라면 임대보증 일부가입 입니다.\n그런데 임대보증 미가입에 체크를 하라는 것은 속이는것 같아요.\n3. 다시한번 임대인에게 물어보세요\n임대보증 일부가입 보증서가있는지 확인하십시오.\n4. 재계약을하는것은 본인마음입니다.\n잘판단하시기 바랍니다.\n그리고 재계약일은 10월29일입니다.\n질문자님을 가지고 노는것 같습니다.\n도움이  되었으면 합니다 ^^\n']
전세,['안녕하세요23.09.28 부동산 전세 계약 마감일인데 09.28~10.03일까지 쉬는날입니다보통이런경우 법적으로 하루전날인 27일이 전세 마감일인가요? 10/03일이 마감일인가요?아니면 상관없이 28일이 마감일인가요?\n'],['보통은 27일이 마감입니다. 계약서를 잘 다시 보세요. 정확히 계약서에 나온대로입니다.\n다만 부동산은 임대인과 상의해서 결정하시면 됩니다.\n']
전세,['지금 전세3000하고 원룸에서 살고 있는데 몇년이 지나갔어요 요새 집주인이 바꾸면서 제가 전세를 뺄려구 했는데 집주인이 돈이 없다네요 마냥 기다가는것도 그래서 혹시나 무슨 방법이 없을까요 ?전세 받을수 있는 방법 없으면 전세계약서 다시 쓸 생각인데 전에 쓴 계약서는 그때 관리사무실이랑 체결해서 시간이 좀 지났어요 다시 계약을 하면 그냥 전세계약서 를 작성하면 되나요?전에 쓴 계약서 동일하게 작성하면 되나요?따로 머 전세금 영수증머 이런거또 챙겨야 되나요 ?\n'],"['지금 전세3000하고 원룸에서 살고 있는데 몇년이 지나갔어요 요새 집주인이 바꾸면서 제가 전세를 뺄려구 했는데 집주인이 돈이 없다네요 마냥 기다가는것도 그래서 혹시나 무슨 방법이 없을까요 ?전세 받을수 있는 방법 없으면 전세계약서 다시 쓸 생각인데 전에 쓴 계약서는 그때 관리사무실이랑 체결해서 시간이 좀 지났어요 다시 계약을 하면 그냥 전세계약서 를 작성하면 되나요?전에 쓴 계약서 동일하게 작성하면 되나요?따로 머 전세금 영수증머 이런거또 챙겨야 되나요 ?\n---> 만기에 새 주인과 겡신재계약을 하여 더 살든지, 아니면 보증금 받아서 나가야 한다면 새 주인과 갱신재계약을 하지 말고 만기 후 바로 임차권등기를 신청하여 등기부에 등재하는 압박을 가하면서 집을 인근 여러 중개업소, 다방, 직방에 내 놔서 새 임차인을 찾는 것이 좋겠지요.\n']"
전세,"['먼저 본인은 임차인입니다. 현재 부동산 전세계약을 진행하였고 대출 과정에서 부동산의 중개로 특정 금융기관 이용을 강요받고 있습니다.아래 계약의 특약 사항입니다.- 위 부동산은 현재 매매계약 진행중임을 확인함 (매매계약서 첨부)- 임차인은 직접 방문하여 현시설물 상태인지하고 진행하는 계약임 (등기사항전부증명서 첨부)- 임대인은 임차인의 대항력 및 확정일자 권리를 갖추기 전까지 일체 추가적으로 권리 설정변동이 없어야 한다. 설정 시 본 계약은 소급하여 무효로 하고 수령된금액을 전부 임차인에게 즉시 반환하기로 한다.- 임대인은 임차인의 HUG안심전세자금대출 및 HUG전세금반환보증보험 적극 협조하기로 하며 또한 임차인도 금융기관의 자서일정에 차질 없이 적극 협조 해야한다.- HUG안심전세자금대출 및 HUG전세금반환보증보험이 임대인의 사유 및 목적물의 하자로 인해 가입 불가시 본 계약은 소급하여 무효로 하며, 수령받은금액을 임차인에게 즉시 전부 반환하기로 한다. 단 임차인 귀책사유(신용도하락, 대출부결을 위한 고의적 행동, 단순변심 등)인 경우 제외한다.- 계약기간 만기전 퇴실시 중개보수료는 임차인이 부담하고, 다음 임차인을 구한다.- 관리비 및 기타공과금 정산은 잔금일에 임대인이 정산하기로 한다.- 현 시설물을 임차인의 고의나 실수로 파손시 임차인이 배상하기로 한다. 임대차 기간 만료로 퇴거시에도 동일하다. 단 중대한 하자는 임대인측에서 수리하기로 한다.- 임차인은 계약만기일 3개월전에 재계약여부 또는 미리 계약해지를 임대인에게 통보한다. 미통보시 자동연장이 될수 있음(문자, 내용 증명 등)- 잔금일은 은행 대출 승인 여부나 상호간의 협의에 따라 변경될 수 있음을 확인한다.- 계약금 및 중도금, 잔금은 임대인 계좌 로 이체키로 한다.현재 부동산에서는 특정 협동조합 금융기관에서 대출을 받을 것을 요구하고 있습니다.다만 해당 금융기관의 금리가 지나치게 높아 금리우대등 이자율이 적정한 1금융권에서 대출을 받겠다고 하였으나, 해당 금융기관에서 대출이 나오지 않는 경우 무조건 자신들이 지정한 금융기관을 이용해야 한다고 합니다.원하는 금융기관에서 대출이 나오지 않더라도 부동산이 중개한 은행에서 대출이 가능하다면 계약 파기로 인한 계약금 반환이 어려운지 문의 드립니다.감사합니다.\n']",['계약시 특약으로 넣은 내용이라면 부동산에서 소개한 금융기관이든 그 외의 금융기관이든지 상관없이\n전세자금 대출이 된다면 전세계약의 파기는 힘들 것으로 보입니다.\n왜 그런 특약을 넣었는지 이해가 않되고 부동산에서 그런 요구를 한다는 것 자체가 부당한 것이지요.\n부동산에서 금융기관을 소개하려는 것은 해당 금융기관과\n대출의 일정 비율로 소개 수수료를 지급하는 약정을 맺고 있을 것으로 생각됩니다.\n임차인 입장에서는 대출금의 금리가 중요한 부분이니 부동산에서 소개하는 금융기관의 금리와\n임차인 본인이 알아본 다른 금융기관의 금리는 비교하고 대출신청을 해야 하지  않을까요?\n']
전세,"['지금 살고있는집은 22.7월에 2년전세계약했던 오피스텔이고, 개인적인 사정이 있어서 부동산에 복비 50주고 다른집으로 이사를 가야하는 입장입니다.(전세대출받았습니다)괜찮은 빌라가 있어서 그쪽으로 이사를 가려 하는 상황입니다가계약금 100만원 넣었구요.이사갈 빌라 보증금도 마찬가지로 전세대출 받았던 은행에서 대출 받을 예정입니다.근데 이사갈집 전체 보증금의 최소 5프로는 드려야 계약서가 나오고, 그 계약서로 전세대출을 받을 수 있다고 하셔서은행가서 확인받으니 계약서 작성할때 보증금의 5프로가 굳이 아니어도 대출금 나온다 하시더라구요그래서 이부분은 부동산측이랑 협의를 봤고, 제가 보냈던 가계약금 100만원만 해서 계약서를 받아내 대출 받을예정이에요그런데 부동산에서 400만원을 더 달라고 합니다. 지금 빌라에 살고있는 세입자한테 500만원은 드려야한다고....애초에 이런이야기는 없었는데 너무 당황스럽고... 원래 이게 법적으로 절차인건가요︖대출받기위해 계약서상 최소 5%때문도 아니고, 현재 빌라에 살고있는 세입자한테 500줘야하니 400 더줘야한다니....궁금합니다. 답변부탁드려요\n']","['전세계약 시 보증금은 계약 당사자 간 협의에 따라 결정되는 것이 일반적입니다. 일반적으로 부동산 중개업소는 보증금을 받지 않습니다. 하지만 일부 부동산 중개업소에서는 보증금을 받을 수 있습니다. 이 경우 부동산 중개업소에서 정한 기준에 따라 보증금을 지불해야 합니다.\n또한, 계약서 작성 시 계약 당사자 간 협의에 따라 계약금과 보증금을 어떻게 지불할 것인지를 기재합니다. 이 경우, 계약서 내용을 준수해야 합니다.\n이전에 언급한 것처럼, 대출을 받기 위해 계약서 상 최소 5%가 아니더라도 부동산 측에서 추가적인 금액을 요구하는 것은 법적인 절차가 아니라면 부당한 요구일 수 있습니다. 따라서 이 부분에 대해 부동산 측과 협의를 더 해보는 것이 좋을 것입니다.\n현재 저는 주식일대일공부와 종목추천도 진행하고 있습니다.\n아래에 있는 블로그를 누르시면 관련 정보를 얻으실 수 있습니다.\nhttps://blog.naver.com/hanmshot123\nhttps://hanmshot123.tistory.com/category/\n']"
전세,['현재 집을 전세 LH로 20년5월에 들어갔습니다. 그리고 재계약시 구두로만 얘기를 한상태인데 첫계약시 확정일자 받고재계약시는 하지않은상태입니다.냉장고문제로 집주인에게 문자를 보낸지 2주째인데 연락이 되지않아현재 등기부등본을 때보니 가압류가 많이 걸려있습니다.전세금 받을수있나요??부동산 신님 도와주세요ㅠㅠㅠ앞으로 제가 해야할일은 무엇인가요?ㅠㅠㅠ도와주세요\n'],['질문에 답변드리겟습니다. 상기 질문요지를 고려할 때 질문자님의 대항력이 우선으로 보입니다. 이러한 경우 보증금을 보호받는데 상대성은 있지만 확정일자 등을 받은 후 시일이 걸린 후에 가압류가 설정되었다면 질문자님의 권리가 우선입니다.\n']
전세,"['현재 아파트 전세 1.3억 보증금으로 4년(임차갱신권사용) 거주가 다음달에 만료될예정입니다. 현재 대출은 중기청전세대출 1억있는 상태이구요.지난주 신규계약으로 시세반영하여 2.5억으로 보증금을 증액하였는데, 중기청 전세대출은 이제 조건이 안되어 제 돈으로 1억원 대출상환을 하고 타은행에서 전세대출을 신규로 하려고 하는데요. 동일 임대인, 동일 목적물일경우에는 재계약? 으로 간주되어 기존 보증금에서 증액분만 대출이 된다는 말을 들었는데 기존 은행 중기청 대출을 제 돈으로 상환하고 타 은행에서 대출을 할때도 이 조항이 적용되나요? (LTV80% 적용하여 2억원 대출하고자 합니다)\n']",['']
전세,"['안녕하세요 중소기업청년취업전세자금대출을 알아보던중서울 잠실에 9280 전세에 7만원 관리비에 혹해서 7평에 전용면적 5.4평그날 당일 부동산을 방문해서, 가계약 500만원 입금하고 확정일자 받았습니다.계약할때 임대인의 외국방문과 저의 출근시간이 겹쳐서 직접대면하여 계약하진못했고오전에 임대인이 방문하여 계약서에 내용 도장 및 작성하였고저는 퇴근후에 가서 계약서 마무리하는식으로 작성하였습니다.자세히 알아보니 비대면계약시 책임은 전적으로 세입자에게 있고,공시지가도 7800정도로 깡통전세가 우려된다는 주변 지인들의 조언으로 자세히 파고들어보니아무리 봐도 조금 위험한 매물인거 같습니다.8월 10일에 이사하기로 하였고 전세입자도 8월 10일에 방을 빼주기로 하였습니다.깡통전세사기에 3박자가 다맞는거 같아서 ㅠㅠㅠ중소기업청년전세자금 대출 불가시 계약 해지 특약을 걸어두었는데,1. 중소기업청년전세자금 대출불가판정을 받을수 있는 방법 ( 계약 해지를 위한 )2. 비대면 계약했고 확정일자까지 받은 매물이지만 전세사기가 우려되어서 계약파기를 하고싶은데방법이 없을까 하고 질문드립니다.등기부 등본에 임대사업자 18년도9월 14일에 에 민간임대사업 신청하셨고\xa0\xa0을구에는 아무이상이 없습니다 융자도 없구요\xa0비대면 계약한게 자꾸 맘에 걸리고 500만원을 물리고서라도 계약을 해지해야할지아니면 500만원을 받을순 없는지500만원을 손해안보고 전세계약을 해야하는지 감이 안옵니다...\n']",['']
전세,['계약시 근저당이 4억일때전세계약후 확정일자 받은후에 건물주가 추가 3억 대출하고경매에 붙여졌을때세입자는 확정일자 후에 3억보다먼저 보호 받을수 있나요?전세금을 다 돌려받을수 있나요?\n'],"['매매가 9.04억\n매매가 12.61억\n건물주 대출 + 세입자 보증금 = 건물 매매가 70%\n산수 좀 해라. 정신 차리고.\n건물 시세 10억 70% = 7억 놓구요\n선순위 대출 3억원 (근저당 120% 3.6억원) 빼면\n=> 4억 남아요\n건물 (월세는 소액임차보증금 / 반전세 / 전세보증금) 다 더해서 + 상가 보증금 까지 다 더해서\n=> 4억 넘지 않으면 안전합니다. (내 보증금 포함임)\n- 건물 시세 확인 (근저당 은행 감정가 / 월세 35~40만원 당 1억 정도 추정)\n- 건물 월세는 소액임차보증금 / 반전세 / 전세보증금 (전세권 설정 / 전입세대열람 내역 조회)\n위에 2개 구해서 위 계산 산수 다시 해보세요.\n70% = 경매 낙찰률 예상 입니다.\n주의사항은 건물에 월세 있으면 보증금 아니고\n2000~5000 지역별 우선변제금으로 방마다 계산하셔야 합니당.\n70% 산수 끝!\n월세 최우선변제금 사기, 월세가 더 위험하다. 바보 세입자들아.\nhttp://naver.me/5u5YR2Az\n월세 최우선변제금 사기, 70% 산수를 하자.\n월세나 반전세 들어가는 청년들이 특히 잘 당하는 사기이다.\n지역별 최우선변제금만 믿고 계약을 무턱대로 한다.\n[원룸 다가구 건물]\n10억 건물에 건물주가 대출을 7억을 이미 받았다.\n방 20개 x 우선변제금 2000만원 지역이라면 총 4억이다.\n더하면 11억이고, 1억 역전세 사기가 된다.\n건물주는 건물을 10억 짜리를 공짜로 사고 1억을 번다.\n10채 사고 10억\n100채 사고 100억이 공짜로 생긴다...\n-> 100채 건물은 고의 경매 파산\n제발 최우선 변제금을 맹신하지 말고,\n건물주의 대출 + 세입자 보증금을 더해서 건물 시세 70%~75% 이하인지 확인을 해야 한다.\n[아파트 오피스텔]\n1억 집\n집주인 대출 8000 만원 받았다\n우선변제금 5000 만원 안전하다고 전세 들어가면?\n1.30억 (-3000만원 깡통전세)\n집주인 3000만원 사기가 된다.\n1채 3000만원\n10채 3억\n100채 30억 -> 캐나다 영주권 사서 집 100채 모조리 경매로 버리고 먹튀가능.\n1000채 300억 -> 바마하 계좌, 비트코인 세탁 후 잠적\n-> 1000채 모조리 고의 경매 파산\n우선변제금을 맹신하지 말기 바랍니다.\n집주인의 대출금과 + 우선변제금을 더해\n-> 건물 매매가 70~80% 이하로 산수를 꼭 하시기 바랍니다.\n출처 : 2022년 5월 출간 예정 -> 바보아저씨의 부동산 이야기 (원고)\n월세 최우선변제금 사기, 월세가 더 위험하다. 바보 세입자들아.\nhttp://naver.me/5u5YR2Az\n전세보증보험 공시가 150% -> 140% 내렸는데\n공시가율 72% X 140% 하면 무조건 역전세 무갭투자야\n(매매가 전세가율 100.8% 역전세)\n지금 집값 폭락해서\n공시가 > 매매가 상태야\n너 보증보험 가입하면 무조건 사기 당해\n정신 차리세요.\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n바뀐 집주인(서울역 노숙자) + 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (조선일보 공식기사) - 1\nhttps://naver.me/5gro91Go\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (쓰레기 헬-조-선) - 2\nhttp://naver.me/FrvbDQS8\n지금 집값 폭락해서\n공시가 > 매매가 상태야\n너 보증보험 가입하면 무조건 사기 당해\n정신 차리세요.\n전세금 1.50억 안전하려면\n융자 없이\n매매가 1.87억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n전세금 2.00억 안전하려면\n융자 없이\n매매가 2.50억 이상나와야\n집 80% 경매 낙찰로 망해도 안전합니다.\n깡통전세 조심하시구요.\n[전세사기 중개사 통수 예방법]\n계약자 집주인 = 집주인 통화 = 등기부등본 소유권자 = 예금주 이름 확인 (이체 직전까지 가보기)\n계약금 잔금 모조리 소유권자 예금주로 이체\n중개사 한테 절대 이체 금지\n- 잔금주기전 등기부등본 을구 근저당 확인 후 -> 잔금 + 계약서 확정일자 + 전입신고 철저\n- 집값 80% vs 집주인 융자 + 내보증금 더해서 집값 80% 넘기지 말기\n바보아저씨의 경제이야기 - 대한민국 만연한 미친 갭투기의 실제와 방법 폭로\n집 1억\n내돈 2000 + 전세 8000 (이 돈은 집 판사람한테 있습니다.)\n내돈 1000 + 전세 9000\n내돈 500 + 전세 9500 (이런데 들어가는 전세입자 많아요.)\n세입자 줄 8000만원~9500만원 전세금 집주인들 없어요.\n뒤에 세입자 돈 들어와야 님 주죠.\n이게 갭투기 기본인데요?\n1.2억 되면?\n-> 내돈 2000 -> 4000만원 2배 수익\n-> 내돈 1000 -> 3000만원 3배 수익\n-> 내돈 500 -> 2500만원 5배 수익\n8000만원 되면?\n-> 내돈 0원 망하고\n-> 집 경매로 그냥 넘기면 됨\n끝.\n전세금 없으면?\n당연히 없죠.\n뒤에 세입자 돈 받아서 주겠다\n배째라 하면 됨\n고민 끝.\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n+ 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n[건물]\n건물 10억\n공시 7억 X 150%\n전세 10.5억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n바뀐 집주인(서울역 노숙자) + 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n원희룡 = 깡통전세 사기꾼\n전세보증보험 공시가 150% -> 140% 내렸는데\n공시가율 72% X 140% 하면 무조건 역전세 무갭투자야\n(매매가 전세가율 100.8% 역전세)\n그걸 대책이라고 내놓은게 무갭투기 사기꾼 원희룡\nhttps://naver.me/G2VWOBCZ\n국토부 고위 공무원 비서 출신이 쓴 폭로글\n정부가 무갭투기 사기꾼\n원글 폭로글\nhttp://naver.me/F1Lfy96m\nhttps://naver.me/xqvMjnTd\nhttps://naver.me/5pjJ8Mqd\nhttps://naver.me/G2VWOBCZ\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n헬조선, 불지옥, 전세사기 국가 = 대한민국\n전세 근저당 계산 방법 - 전세 사기 당하지 않는 방법\nhttp://naver.me/GEQmeYQ6\n[국가가 조장한 갭투기]\nHUG전세보증보험, 0원 갭투기를 조장하는 최악의 제도\n(전세대출과 보증보험의 관계)\nhttp://naver.me/IgtykrF4\nHUG전세보증보험, 컨설팅 전세사기, 그 실체를 고발합니다.\nhttp://naver.me/G3JfHylq\nHUG전세보증보험 컨설팅 이자지원 사기의 실체 폭로\n(강서구 800채 사기, 국토부가 주범)\nhttp://naver.me/56YjQ1iH\n국토부 공시가 30% 상승 -> 대한민국 모든 전세금 45% 대폭등!\n(HUG전세보증보험 때문에 대폭등!!!)\nhttp://naver.me/G8meluCF\n전세 이자지원 사기를 조장한 국토부 HUG 도둑 형제들\nhttp://naver.me/FzIVZj1q\n대한민국 집값은 왜 떨어질 수 없는가? (국토부 컨설턴트 출신의 대 폭로글)\n-> 매매 계약 중인 집에 매매가=전세가 동일한테 전세대출로 입주하는 BABO들 때문에 ^^\n-> 매매가 = 전세가 비슷한데 전세 입주하는 멍청이 BABO들 때문에 ^^\nhttp://naver.me/FYupn6PQ\n루나 코인 = 역전세 사기 = 폰지 사기\nhttp://naver.me/GjdlIFpx\n역전세 사기! 합법적으로 치세요! (feat. 국토부)\nhttp://naver.me/5thT8qm3\n매매 2.5억\n공시 2.0억 X 150%\n전세 3.0억\n=> 전세 보증보험 가능 + 5000만원 역전세 사기\n+ 압류 + 체납 + 잠적 + 연락두절 -> 고의 경매 파산\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (조선일보 공식기사) - 1\nhttps://naver.me/5gro91Go\n전세보증보험을 들면 -> 전세사기를 무조건 당한다. (쓰레기 헬-조-선) - 2\nhttp://naver.me/FrvbDQS8\n- 집주인 대출 없네요~\n- 전세보증보험 들었네요\n- 1순위 전세권 설정이네요 (확정일자+전입신고)\n-> 그런데 전세사기 당하는 쓰레기 국가\n전세보증보험 사기 주범 국토부 -> 대검찰청에 고발\n(고발) http://naver.me/5XUu2h5V\n(사건배당) http://naver.me/Fp15Xkq7\n은행 안심전세대출 + HUG 전세사기 방법 (공시가 150% 역전세 사기)\nhttp://naver.me/xRcnd4dJ\n- 5대그룹 대기업 근무\n- 5대은행 시중은행 근무\n- 국토해양부, 국토연구원 파견 근무\n위 산수하고\n안전하면\n특약하고\n""등기부등본"" + ""건축물대장"" 들고\n은행가서\n한도심사 ㄱㄱ\n서울시 신혼부부전세대출 : 국민/신한/하나\n신혼부부전세대출 : 우리은행, 국민은행, 기업은행, 농협은행, 신한은행\n중기청 : 우리은행, 국민은행, 기업은행, 농협은행, 신한은행\n버팀목 : 우리은행, 국민은행, 기업은행, 농협은행, 신한은행\n청년 : 카케뱅 + 우리은행, 국민은행, 기업은행, 농협은행, 신한은행\n[계약금 반환 특약 계약 -> 은행가서 한도확인 -> 이후에 본계약]\n1) 집 구경 + 특약 계약\n2) 전세대출 한도 확인 (은행 또는 기금e 든든 사이트)\n3) 계약 5%\n4) 대출 + 잔금 + 이사 들어가기\n물리적으로 국토부 무주택 조회 2~3일 + 재직확인, 리파인 등등 다해도 10일 안걸림..\n대출 실행할 수 있습니다. 시간 충분해요.. (진짜 급하면 10일 전에 나올 수도 있음... 은행원 재량임...)\n그런데 대충 여유잡고 보통 2~3주 말하는거 끝.\n[전세대출 한도 승인 전 계약부터 할 경우] - 특약 방법\n집 놓칠까봐 정 급하면\n""전세대출 불가 시 계약금 반환"" 특약 거시구요.\n그런데....\n- 집 융자 많아서 전세대출 거절도 있지만\n- 본인 신용등급 문제로 거절나는 경우도 있어요. <- 계약금 잘못하면 날립니다. 조심하세요.\n[100% 잘 안해주는 실제 이유는?]\n1. 2년 내에 목적물 변경 불가\n2. 상대적으로 높은 보증료\n3. 만기 시에 연장 및 목적물변경 가능하지만 모든게 하루안에 이루어져야하는 점에서 실무적으로 어려움이 있다.\n[전세대출 순서 압축!]\n집 구경 + 특약 -> 은행가서 한도 -> 본 계약 -> 이사 + 전세대출 + 내돈 이체 끝!\n은행 ㄱㄱㄱㄱ\n[100%]\n5% 계악금 내기 -> 은행 100% 대출 -> 집주인 95% 이체 -> 5% 내돈\n(귀찮으면 95%만 대출해주는 은행원도 있음)\n[90%]\n5% 계약금 내기 -> 은행 90% 대출 -> 집주인 90% 이체 + 내돈 15% 집주인 이체\n[80%]\n5% 계약금 내기 -> 은행 80% 대출 -> 집주인 80% 이체 + 내돈 15% 집주인 이체\n----------\n전세대출 방법 대한민국 최초 글\n교주의 바이블 (敎旨 : ""월세 노예 해방을 선언하노라"")\nhttp://naver.me/xfhrNC2I\n중소기업전세, 버팀목전세대출, 청년맞춤형전세대출, 신혼부부전세대출\n이사가면, 결혼하면, 연봉한도, 퇴사하면, 이직하면, 신용등급 낮으면 등등 FAQ\nhttp://naver.me/xqxJj0WC\n2020년 중소기업/버팀목/신혼부부/전세대출 연봉별 최대 한도\nhttp://naver.me/IxwzG9lG\n월세 노예 MATRIX 국가 대한민국의 현실 폭로\nhttp://naver.me/xgYrh9jj\n- 5대그룹 대기업 근무\n- 5대은행 시중은행 근무\n- 국토해양부, 국토연구원 파견 근무\n']"
